reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,month_year,review_length,sentiment,sentiment_category,topics
a6b0ecc1-5ae6-41cd-bd4e-624a6e433daa,Mike Love,https://play-lh.googleusercontent.com/a/ACg8ocJDCZr2ZqQ-VWo4cDEbsxhNrxv53LGkNlvF-Japm3Xx=mo,Great,5,0,1.1.356,2020-12-17 09:16:48,,,1.1.356,2020-12,5,"Based on the text provided, the sentiment of the review is positive. The word ""Great"" typically indicates a positive sentiment, suggesting that the reviewer had a positive experience or opinion.",Positive,"['Apologies for the confusion. In order to identify the main topics in a review', ' I would need the actual review text or more information about the content of the review. Could you please provide the review you would like me to analyze?']"
8cd33a77-6336-4043-a315-25e1b4b96074,The Auto Rescue Team,https://play-lh.googleusercontent.com/a-/ALV-UjXsMtaL27wrr2Of3ECK513kyYg16TxjGXCTbT42GgXbMw,Hate it,1,1,1.1.356,2020-12-10 20:23:02,,,1.1.356,2020-12,7,"Based on the text provided, the sentiment of the review is negative. The word ""hate"" indicates a strong dislike or aversion towards something, suggesting a negative sentiment.",Negative,"['I apologize', ' but without the actual review text', ' I am unable to identify the main topics. Could you please provide the review so that I can assist you better?']"
6af9d662-c58d-4866-8736-99e162d4ef24,Anthony Negron,https://play-lh.googleusercontent.com/a-/ALV-UjWTQJ3eweWu5URAdGNSIbS6K3mzVBSs1CRavD5nqyW_0Q,A ok,4,0,1.1.356,2020-12-10 23:47:06,,,1.1.356,2020-12,4,"Based on the given review, ""A ok,"" it is difficult to determine the sentiment accurately. The phrase ""A ok"" is quite ambiguous and does not provide enough information to determine whether the sentiment is positive, negative, or neutral.",Positive,"['Apologies for the confusion. In order to identify the main topics in a review', ' I would need the text of the review itself. Could you please provide the review that you would like me to analyze?']"
3f9c7221-c1fc-4f0e-947b-e4a04eb4b951,AAA4014890412 AAA,https://play-lh.googleusercontent.com/a/ACg8ocJ2yP7R8mJbu9-wjXa0oANY5WLNjj1PlNm-tsG3XKf0=mo,Sucks,5,0,1.1.356,2020-12-15 12:07:41,,,1.1.356,2020-12,5,"Based on the text provided, the sentiment of the review ""Sucks"" is negative.",Negative,"['I apologize for the previous response. In order to identify the main topics in a review', ' I would need the actual text of the review. Could you please provide the review you would like me to analyze?']"
7775a4d9-cf3b-411b-a0d1-125f44a17dcb,AAA4014774540 AAA,https://play-lh.googleusercontent.com/a/ACg8ocLjImdQmsH68gZhycQzrzgSQWmlTxmP6hiNb9_yLcvb=mo,Great,5,0,1.1.355,2020-12-09 13:21:00,,,1.1.355,2020-12,5,"Based solely on the word provided, ""Great,"" it is difficult to determine the sentiment of the review accurately. The word ""Great"" could be interpreted as positive, indicating a positive sentiment. However, without any additional context, it is not possible to provide a definitive analysis.",Positive,"['Apologies for the confusion. In order to identify the main topics in a review', ' I would need the actual text of the review. Could you please provide the review you would like me to analyze?']"
d8b80635-9fc7-424f-a74c-ada5b902851a,Oil country Towing,https://play-lh.googleusercontent.com/a/ACg8ocKivv2evJZpsxTlTonY3fNLFokFgUskiVUV2OVcBjoI=mo,Terebol app,1,1,1.1.355,2020-12-09 22:17:58,,,1.1.355,2020-12,11,"Based on the given text ""Terebol app,"" it is difficult to determine the sentiment as it is not a complete sentence or a clear expression of opinion.",Neutral,"['Apologies', ' but I need the actual review text in order to identify the main topics. Could you please provide the review?']"
8cfb89b3-f061-4398-9793-862abded0245,Triple A,https://play-lh.googleusercontent.com/a/ACg8ocL-mwaayu9gFAkVhZ7pcZqMaP8rIH3Yb6uZKfQXDJhY=mo,Great,5,0,1.1.352,2020-12-09 16:26:34,,,1.1.352,2020-12,5,"Based on the provided text, ""Great,"" it is a positive sentiment.",Positive,"['I apologize', "" but you haven't provided a review for me to analyze. Could you please provide the review you would like me to identify the main topics for?""]"
a497edb3-f04a-423a-83d2-40e7ad41d438,Jacqueline Anglin,https://play-lh.googleusercontent.com/a-/ALV-UjWROO_Lf1qUpjyzCj-b_jYwh9QTXmm59P5itLWFWgCWo8c,Great,5,0,1.1.348,2020-12-09 16:25:34,,,1.1.348,2020-12,5,"Based on the text ""Great,"" the sentiment of this review is positive.",Positive,"['I apologize for the confusion. In order to identify the main topics in a review', ' I would need the actual review text. Could you please provide the review you would like me to analyze?']"
240ede79-e889-4f31-9826-eaf90d374d2a,AAA4014794630 AAA,https://play-lh.googleusercontent.com/a/ACg8ocKJ5EzkbrLOdk2BCIbWnrf5SNokt6frVOOvhu4JK6oQ=mo,Great App,5,0,1.1.346,2020-10-03 22:51:50,,,1.1.346,2020-10,9,"The sentiment of the review ""Great App"" is positive.",Positive,"['Based on the provided review ""Great App', '"" it is difficult to determine the specific main topics as the review is very brief and lacks specific details or context. However', "" the main topic could be inferred as the overall positive opinion about the app's quality or usefulness.""]"
92e8cb2f-c69b-4d93-b041-db0133a3a727,Daniel Garcia,https://play-lh.googleusercontent.com/a/ACg8ocK2KhUqE2JYbzPr9h-VhL52G7vW8ZLo-miwOqQAnuGH=mo,💪,5,0,1.1.346,2020-10-29 02:36:48,Thank you very much for your 5-star review!!!,2020-11-12 10:37:54,1.1.346,2020-10,1,"As an AI text sentiment analyzer, I am unable to analyze sentiment based on emojis alone. Emojis do not provide enough context to determine the sentiment of a review. Please provide more text or information for me to analyze.",Neutral,"['Apologies for the confusion. In order to identify the main topics in a review', ' I would need the actual review text. Could you please provide the review you would like me to analyze?']"
235c2e54-7b8b-453f-8a27-672e5edf0160,Ernest Ziyayah,https://play-lh.googleusercontent.com/a/ACg8ocJDGVnGjKaHF-Zh3DgdbjrllvXzyX8D648NXsFe6Dpa=mo,Quite good,3,0,1.1.344,2020-10-03 08:54:40,,,1.1.344,2020-10,10,"Based on the text provided, the sentiment of the review ""Quite good"" is generally positive. The use of the word ""good"" indicates a positive evaluation, while the qualifier ""quite"" suggests a relatively high level of satisfaction.",Positive,"['I apologize', ' but without the actual review text', ' I am unable to identify the main topics. Could you please provide the review text so that I can assist you better?']"
071d86c6-a06c-4f88-8518-99da0e9294bb,Komal Preet Kaur,https://play-lh.googleusercontent.com/a/ACg8ocIBx4imAMwJFmpv-YtYvBaLLHbDzclPeSPTHSBZ0O0h=mo,Good sarvice,5,0,1.1.334,2020-07-16 11:16:00,Thanks for the 5 star review!,2020-07-23 17:09:02,1.1.334,2020-07,12,"Based on the given review, ""Good sarvice,"" it appears to be a positive sentiment. The word ""good"" suggests a positive experience, while the misspelling of ""service"" as ""sarvice"" does not impact the sentiment.",Positive,"['Based on the provided review', ' it is difficult to determine the main topics as the review consists of only one word - ""Good sarvice."" However', ' one possible main topic that can be inferred from the review is the positive experience with the service received.']"
ce53e6ea-87b6-4108-beb2-af984b845b7a,Martin Stefan,https://play-lh.googleusercontent.com/a-/ALV-UjXxBZrz_0GDkUTVy2Pdwnen-Vid8UZ9tgnfLD1hLw9IcT8,"Noi o folosim pentru livrari, e excelenta, peste 1000 de livrari",5,0,1.1.319,2020-06-28 14:17:10,"What a great milestone! Congrats on reaching 1000 deliveries, and thanks for the great review!",2020-07-01 08:46:33,1.1.319,2020-06,64,"Based on the given text, the sentiment of the review is positive. The reviewer states that they use the product for deliveries and describes it as excellent, mentioning that they have made over 1000 deliveries.",Neutral,"['Based on the provided text', ' it seems to be a short review or comment about a delivery service. However', ' the text is brief and lacks specific details', ' making it difficult to identify the main topics with certainty. The main topics that can be inferred from the text are:\n\n1. Use of the delivery service: The reviewer mentions that ""we"" use the service', ' indicating their personal experience or the experience of a group they are associated with.\n\n2. Positive assessment: The reviewer describes the service as ""excelenta', '"" which translates to ""excellent"" in English. This suggests that they have a positive opinion of the service.\n\n3. Volume of deliveries: The reviewer mentions ""peste 1000 de livrari', '"" which translates to ""over 1000 deliveries."" This could imply that the delivery service has a high volume of deliveries or that the reviewer has personally made a significant number of deliveries using the service.\n\nIt\'s important to note that due to the brevity and lack of context in the text', ' these topics are speculative and may not capture the full scope of the review.']"
e255a83f-3a16-48fe-815c-046629a07c91,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Killer app!,5,0,1.1.319,2020-04-26 22:08:33,Thanks for the great review!,2020-04-27 08:38:30,1.1.319,2020-04,11,"The sentiment of the review ""Killer app!"" is positive.",Neutral,"['Based on the given review ""Killer app!""', ' it is difficult to determine the specific main topics as the review is very brief and lacks specific details or context. However', ' it can be inferred that the reviewer is expressing enthusiasm or satisfaction with the app', ' suggesting that the main topic could be the positive experience or effectiveness of the app.']"
acb014b5-1554-47d5-85c3-18614db89e94,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Works great!,5,0,1.1.319,2020-02-26 19:48:55,Thanks for the great review!,2020-03-23 13:21:53,1.1.319,2020-02,12,"Based on the text provided, the sentiment of the review ""Works great!"" is positive.",Positive,"['Based on the given review ""Works great!""', "" the main topic can be identified as the product's performance or functionality.""]"
52bd7f41-3145-4e34-87d5-c1fabbff0c11,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Works great,5,0,1.1.319,2020-04-24 03:05:46,Thanks for the great review!,2020-04-27 08:39:42,1.1.319,2020-04,11,"Based on the given text, ""Works great,"" it can be inferred that the sentiment of the review is positive. The phrase ""works great"" indicates satisfaction and implies that the product or service being reviewed is effective and meets the user's expectations.",Positive,"['Based on the limited information provided in the review', ' it is difficult to definitively identify the main topics. However', ' one possible main topic could be the performance or functionality of the product', ' as the review states that it ""works great.""']"
89e92dca-d0cf-4b66-bdd3-0875c3e3fc42,derrick oates,https://play-lh.googleusercontent.com/a-/ALV-UjWC56VDaTM1GPTeeXwrod9lBaWNc6iS-IlSAMAAOS8-m6Y,Great,5,0,1.1.319,2020-05-13 17:44:48,Thanks for the great review!,2020-05-25 11:11:25,1.1.319,2020-05,5,"Based on the text provided, the sentiment of the review is positive. The word ""great"" generally conveys a positive sentiment, indicating that the reviewer had a positive experience or opinion.",Positive,"['I apologize for the confusion. In order to identify the main topics in a review', ' I would need the actual review text. Could you please provide the review you would like me to analyze?']"
e9c0c16b-6b89-4039-a9dc-a2840bc5c23b,Heath Griffin,https://play-lh.googleusercontent.com/a/ACg8ocKPSdmFYWsbRcNeph_VfBK_OletQoPtcej8gAd1bkET=mo,Great,5,0,1.1.319,2020-07-18 05:32:34,Thanks for the 5 star review!,2020-07-23 17:02:28,1.1.319,2020-07,5,"Based on the text ""Great,"" it is difficult to determine the sentiment with certainty. However, it is likely that the sentiment is positive, as ""Great"" is generally associated with positive emotions.",Positive,"['I apologize for the confusion. In order to identify the main topics in a review', ' I would need the actual review text. Could you please provide the review you would like me to analyze?']"
20fa9d0e-20df-4a25-be01-e693778c8f92,Haydara Nabeel,https://play-lh.googleusercontent.com/a-/ALV-UjUVAyljP-RFCi6F7ui4rZVDT14C53NqSEJul_6YNB-FWQ,good,5,0,1.1.319,2020-06-09 05:12:28,Thanks for the great review!,2020-06-09 16:12:43,1.1.319,2020-06,4,"Based on the text ""good"" alone, it is difficult to determine the sentiment accurately. The word ""good"" is generally considered positive, but without additional context, it is unclear whether the sentiment is strongly positive or just mildly positive.",Positive,"['I apologize', ' but I need the actual review in order to identify the main topics. Could you please provide the review?']"
38ced4fe-8e17-40fb-ab7c-89bdc856cb0a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fun,5,0,1.1.319,2020-03-11 03:39:25,"Great to hear, thanks for sharing!",2020-03-23 13:26:23,1.1.319,2020-03,3,"Based on the given text, ""Fun,"" it is difficult to determine the sentiment accurately. The word ""fun"" itself is generally considered positive and suggests enjoyment or amusement. However, without additional context, it is challenging to ascertain whether the sentiment is positive, negative, or neutral.",Positive,"['I apologize', ' but I cannot define the main topics in a review without having the actual review text. Could you please provide the review so that I can assist you better?']"
ca7cfaec-3c60-4112-9a57-c8a7ac49a187,Andy Grant,https://play-lh.googleusercontent.com/a-/ALV-UjURfv2ZE5b6iGxXqf0lVhYDPLEhA_4sRWzBYdEElTM6UDU,Great,5,0,1.1.319,2020-06-13 02:01:40,Thanks for the 5 star review!,2020-07-01 08:42:01,1.1.319,2020-06,5,"Based on the single word ""Great,"" it is difficult to determine the sentiment of this review accurately. The word ""Great"" itself is positive, generally indicating a positive sentiment. However, without additional context or information, it is not possible to provide a more detailed analysis.",Positive,"['Apologies for the confusion. In order to identify the main topics in a review', ' I would need the actual review text. Could you please provide the review so that I can assist you further?']"
4d3f0e3c-f1e7-4b97-8160-357bc8d33a8c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love it,5,0,1.1.319,2020-02-04 21:08:08,Great to hear! Thanks for sharing!,2020-02-06 08:33:01,1.1.319,2020-02,7,"Based on the text ""Love it,"" the sentiment of this review is positive.",Positive,"['Based on the limited information provided', ' it is difficult to determine the main topics in the review. Could you please provide more context or the full text of the review?']"
0a4b57e5-17dc-461a-9a0e-4373a307ed99,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app,5,0,1.1.282,2019-11-05 00:27:28,Thanks for the great review!,2019-12-03 18:49:47,1.1.282,2019-11,9,"Based on the text ""Great app,"" it is clear that the sentiment expressed is positive.",Positive,"['Based on the limited information provided', ' it is difficult to determine the main topics in the review. The review simply states ""Great app', '"" which does not provide enough context or specific details to identify any main topics.']"
51a5a507-30b7-4276-9a47-7201a52ab879,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It works,5,0,1.1.282,2019-10-29 00:05:21,Thanks for the great review!,2019-10-29 11:04:30,1.1.282,2019-10,8,"Based on the given review, ""It works,"" the sentiment can be considered positive.",Neutral,"['Based on the limited information provided', ' it is difficult to determine the main topics in the review. Could you please provide more details or the actual review text?']"
1b8c6e3e-c6e4-4e56-91fa-786963d6272f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent app,5,0,1.1.278,2019-09-22 02:20:27,Thanks for the positive review!,2019-09-24 12:04:23,1.1.278,2019-09,13,"The sentiment of the review ""Excellent app"" is positive.",Positive,"['The main topic in this review is the ""app"" being described as ""excellent"".']"
6860a203-74e0-47d9-b886-ec5b4db0fc05,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,1.1.278,2019-10-19 17:16:07,Thanks for the positive review!,2019-10-22 13:05:16,1.1.278,2019-10,4,"Based on the text ""Good"" alone, it is difficult to determine the sentiment with certainty. However, ""Good"" is generally considered a positive word, so it is likely that the sentiment of this review is positive.",Positive,"['I apologize', ' but I am unable to identify the main topics in the review without the actual review text. Could you please provide the review so that I can assist you better?']"
b780de6a-1acb-481e-8402-0c72005f9220,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent!,5,0,1.1.275,2019-11-08 05:26:22,Great to hear!,2019-12-03 18:50:14,1.1.275,2019-11,10,"Based on the text provided, the sentiment of the review ""Excellent!"" is positive.",Positive,"['I apologize for the confusion. In order to identify the main topics in a review', ' I would need the actual review text. Could you please provide the review you would like me to analyze?']"
f68df131-4fbd-4dc3-af6b-94f95596a9f2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome,5,0,1.1.275,2019-11-05 15:59:10,Thanks for sharing!,2019-12-03 18:49:58,1.1.275,2019-11,7,"Based on the text provided, the sentiment of the review is positive. The word ""awesome"" typically conveys a strong positive sentiment, suggesting that the reviewer had a highly favorable experience or opinion.",Positive,"['I apologize for the confusion. In order to identify the main topics in a review', ' I would need the actual review text. Could you please provide the review so that I can assist you better?']"
357eaf30-7c26-473b-8187-0a837b1ee63e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app,5,0,1.1.272,2019-08-25 02:24:34,Thanks for the positive review!,2019-08-26 10:29:08,1.1.272,2019-08,9,"Based on the given text, ""Great app,"" the sentiment of the review is positive.",Positive,"['The main topic in this review is the app being described as ""great.""']"
bbde1548-6b09-4f24-9e8b-8022f0d21e97,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app,5,0,1.1.253,2019-07-23 01:21:01,Thanks for the positive feedback!,2019-07-23 14:38:13,1.1.253,2019-07,9,"Based on the given text, ""great app,"" the sentiment is positive.",Positive,"['Based on the given review', ' it is quite short and does not provide specific details. However', ' the main topic mentioned in the review is that the app is ""great.""']"
96cf6cab-7063-4b2f-bab0-7052d13f6484,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great apps,5,0,1.1.253,2019-07-14 16:17:11,Thanks for the positive review!,2019-07-17 07:20:16,1.1.253,2019-07,10,"Based on the text ""great apps,"" the sentiment of this review is positive.",Positive,"['The main topic in this review is ""great apps.""']"
833648a0-6b33-4084-aa16-92c9e61bc00a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app,5,0,1.1.252,2019-06-30 15:38:15,"Thanks for the positive review. Bringg supports the ability to alert drivers, but this must be enabled by the business. Please contact your manager to recommend that they utilize this feature.",2019-06-30 09:17:19,1.1.252,2019-06,9,"Based on the text provided, the sentiment of the review ""great app"" is positive.",Positive,"['The main topic in this review is the ""great app.""']"
2e3327f3-5f37-430a-bafc-053477540ee5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great,5,0,1.1.252,2019-06-26 14:37:03,Glad you like it! :),2019-06-30 09:14:00,1.1.252,2019-06,5,"Based on the single word ""Great,"" it is difficult to determine the sentiment accurately. However, the word ""Great"" typically conveys a positive sentiment.",Positive,"['I apologize', ' but I cannot identify the main topics in a review without the actual review text. Could you please provide the review so that I can assist you better?']"
1b243688-8d9b-48ba-9771-de3743df41e3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing app 😃😃😃😃😃,5,0,1.1.251,2019-06-25 21:12:19,Happy to hear! Thanks for the positive review!,2019-06-26 08:37:27,1.1.251,2019-06,17,"The sentiment of the review ""Amazing app 😃😃😃😃😃"" is very positive. The use of multiple exclamation marks and the happy face emoji indicates a high level of satisfaction and enthusiasm.",Positive,"['Based on the given review', ' it is difficult to determine the main topics as the review only consists of positive emojis and does not provide any specific information or context.']"
e2c87523-67ac-4067-be0d-a17fb6350cca,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cool,5,0,1.1.242,2019-05-28 17:37:04,Great to hear!,2019-06-04 08:47:04,1.1.242,2019-05,4,"Based on the given text ""cool,"" it is difficult to determine the sentiment accurately. The word ""cool"" can have both positive and neutral connotations, depending on the context. It could be interpreted as a positive expression of approval or admiration. However, without further information or context, it is challenging to determine the sentiment with certainty.",Positive,"['I apologize', ' but I need the actual review text in order to identify the main topics. Could you please provide the review?']"
4791052a-cce6-4899-a905-74f1736be185,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app!,5,0,1.1.237,2019-06-10 04:11:24,Thanks for sharing!,2019-06-10 09:45:17,1.1.237,2019-06,10,"The sentiment of the review ""great app!"" is positive.",Positive,"['Based on the limited information provided', ' it is difficult to determine the specific main topics in this review. However', ' it can be inferred that the review is positive', ' as the phrase ""great app!"" suggests satisfaction with the app being discussed.']"
379ff445-6259-45b5-afe8-7d28d11811d1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,want work,1,0,1.1.237,2019-05-11 19:49:33,Thanks for reaching out. What exactly is your issue? Please contact your manager to confirm that your account has been properly setup. You can also reach our support team at support@bringg.com if you have any further questions.,2019-05-12 15:30:52,1.1.237,2019-05,9,"Based on the given review ""want work,"" it is difficult to determine the sentiment accurately. It appears to be a short and incomplete statement, lacking enough context to determine whether it is positive, negative, or neutral.",Neutral,"['Apologies for the confusion. To define the main topics in a review', ' I would need the actual text of the review. Could you please provide the review you would like me to analyze?']"
129be3ba-2ba1-472c-9257-2abcf94df0e7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,just great,5,0,1.1.237,2019-04-30 01:08:32,"Amazing, great to hear!",2019-04-30 15:00:44,1.1.237,2019-04,10,"Based on the given text, ""just great,"" the sentiment is positive.",Positive,"['Based on the limited information provided', ' it is difficult to determine the main topics in the review. The phrase ""just great"" is too vague and does not provide enough context to identify specific topics.']"
f5d38fe5-2f56-49a5-bc38-6f06d74d869f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,awesome app,5,0,1.1.237,2019-05-21 01:26:29,Thanks for sharing!,2019-05-21 11:23:18,1.1.237,2019-05,11,"Based on the text ""awesome app,"" the sentiment of this review is positive.",Positive,"['Based on the given review', ' it is difficult to determine the main topics as the review only consists of the phrase ""awesome app."" It does not provide any specific details or mention any particular aspects of the app.']"
8b0eb7d0-b563-4d06-a7f9-711b6ab7dddd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,1.1.237,2019-06-05 09:45:14,"Great to hear, thanks for sharing!",2019-06-06 09:30:17,1.1.237,2019-06,4,"Based on the text provided, the sentiment of the review is positive. The word ""good"" generally indicates a positive sentiment.",Positive,"['I apologize', ' but I need the actual review text in order to identify the main topics. Could you please provide the review you would like me to analyze?']"
2ee100d2-03d3-490f-b87b-b6a6638b1b6e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great,5,0,1.1.237,2019-05-14 23:06:19,Thanks for sharing!,2019-05-19 09:25:22,1.1.237,2019-05,5,"Based on the given text ""great,"" it is a positive sentiment.",Positive,"['I apologize for the confusion', ' but I need the specific review text in order to identify the main topics. Could you please provide the review that you would like me to analyze?']"
99e961a0-2a03-4178-bf8c-f66331239be3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app,5,0,1.1.229,2019-03-21 12:09:15,Thanks for sharing!,2019-03-24 09:28:34,1.1.229,2019-03,9,"The sentiment of the review ""great app"" is positive.",Positive,"['The main topic in this review is the app being described as ""great.""']"
18e9dbe4-c70d-4481-b0dc-ac38cfa4d162,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app,5,0,1.1.229,2019-03-18 19:07:02,Great to hear!,2019-03-19 12:38:26,1.1.229,2019-03,8,"Based on the given review, ""Good app,"" the sentiment is positive.",Positive,"['The main topic in this review is the ""app.""']"
950f5ba0-1b23-44e2-866e-14a72872ba35,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app,5,0,1.1.229,2019-03-18 21:56:26,Thanks for sharing!,2019-03-19 12:38:19,1.1.229,2019-03,9,"Based on the given text, ""great app,"" the sentiment is positive.",Positive,['The main topic in this review is that the app is great.']
bcacbd5a-9ad2-4e38-adf7-890129c9926b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's good,5,0,1.1.229,2019-03-19 03:21:56,Thanks for the review Tiffany!,2019-03-19 12:38:08,1.1.229,2019-03,9,"Based on the given review, ""it's good,"" the sentiment can be classified as positive.",Positive,"['Based on the given review ""it\'s good', '"" it is difficult to determine the main topics. The review is quite vague and does not provide enough information to identify specific topics.']"
b6d1924b-fa55-45bb-9ff4-6b1dab74c093,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent,5,0,1.1.229,2019-03-12 23:14:23,Thanks for sharing!,2019-03-13 11:13:10,1.1.229,2019-03,9,"The sentiment of the review ""excellent"" is positive.",Positive,"['I apologize', ' but I need the actual review text in order to identify the main topics. Could you please provide the review?']"
b1abcace-eaed-435c-9256-5709963bf9a8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fantastic,5,0,1.1.229,2019-03-26 00:50:42,Thanks for sharing!,2019-03-26 11:21:01,1.1.229,2019-03,9,"Based on the text ""fantastic,"" it appears that the sentiment of this review is positive.",Positive,"['I apologize', ' but without any context or specific review provided', ' I am unable to identify the main topics. Could you please provide the review or some additional information?']"
4dab119d-0c4e-43a0-adc8-12cbee90944b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app,5,0,1.1.228,2019-03-12 23:29:53,"That's great, thanks for rating!",2019-03-13 11:13:16,1.1.228,2019-03,9,"The sentiment of the review ""great app"" is positive.",Positive,"['The main topic in this review is ""great app.""']"
