;profile_id;sequence_nbr;start_date;end_date;company;title;country;region;location;is_title_d_and_a;tk_title_standardized_original_language;tk_title_original_language;tk_title_standardized_english;tk_title_standardized_group;tk_title_standardized_class;is_title_manager;odp_function;mck_function
238;a524fbde-e1d7-42bc-af71-c0a7aa4c47af;1;01/05/2014;01/05/2015;IncrediBuild;Product Manager;Israel;;;TRUE;English;Unknown;Unknown;Other Professions;Other;TRUE;Marketing & Sales;Marketing
239;192881fb-4106-4c62-bdf3-c55ca47dacf7;6;01/06/2022;;IncrediBuild;Product Marketing Manager;Israel;Tel Aviv;;TRUE;English;Product Marketer;Product Marketer;Marketing and Advertising Personnel;Communication, Marketing and Public Relations;TRUE;Marketing & Sales;Marketing
240;42ead09e-4c66-4070-b741-e5cc67543cc4;4;01/08/2011;01/12/2021;IncrediBuild;Senior Team Lead & System Architect;Israel;;;FALSE;;;;;;TRUE;;
241;57a25a50-def4-4fb0-adb2-ff6fbf8f323c;4;01/01/2007;01/01/2010;IncrediBuild;Vice President, Sales & Account Management;Israel;Tel Aviv;;FALSE;;;;;;FALSE;Marketing & Sales;Sales
242;69b6d619-9c8f-46cf-8e15-8bfb16cb3a04;7;01/02/2020;01/10/2021;IncrediBuild;Chief of Staff to the CEO;Israel;Tel Aviv;;FALSE;English;Manager;Manager;Management, Policy and Governance (other);Management, Policy and Governance;TRUE;Executive;Executive
243;11c3c131-d21c-424b-8d74-7a30f6d7267c;4;01/01/2014;01/10/2020;IncrediBuild;Senior Account Executive;Israel;;;FALSE;English;Account Manager (other);Account Manager (other);Business Services Account Managers;Sales and Trading;FALSE;Marketing & Sales;Marketing
244;a4bcd5d0-2074-47c4-96e9-5fe669528128;4;01/03/2018;01/03/2020;IncrediBuild;Qa Engineer;Israel;Tel Aviv;;FALSE;English;Quality Assurance Engineer;Quality Assurance Engineer;Business Administration and Engineering Experts;Engineering;FALSE;Digital & Analytics;IT
245;fa92823e-ccc3-432d-93c8-5eb34939c4ca;5;01/01/2020;01/12/2020;IncrediBuild;SDR Team Lead;Israel;Tel Aviv;;FALSE;;;;;;TRUE;;
246;efca3c22-0924-472e-9b39-6066c3323ed9;3;01/10/2021;;IncrediBuild;Communications Manager;Israel;Tel Aviv;;FALSE;English;Communication Manager;Communication Manager;Communication, Marketing and Public Relations Managers;Communication, Marketing and Public Relations;TRUE;Marketing & Sales;Communications
247;370172c7-1537-4763-8579-e39ab57e5d27;6;01/05/2020;;IncrediBuild;Salesforce Platform Manager;Israel;Tel Aviv;;TRUE;;;;;;TRUE;;
248;7cf5c35a-f19e-4ee8-b138-f1559eb8489d;6;01/01/2022;;IncrediBuild;Account Executive;Israel;;;FALSE;English;Business Adviser;Business Adviser;Insurance & Finance Advisors;Insurance and Finance;FALSE;Marketing & Sales;Sales
249;83024c5a-dfc8-491b-b18b-0f9092ea0a70;4;01/04/2019;01/01/2023;IncrediBuild;Sales Executive;Israel;Tel Aviv;;FALSE;English;Sales Manager;Sales Manager;Sales Managers;Sales and Trading;FALSE;Marketing & Sales;Sales
250;7677720c-fde5-4b3a-8708-cc2aecede81c;5;01/10/2021;;IncrediBuild;Account Manager SMB;Israel;Tel Aviv;;FALSE;English;Account Manager (other);Account Manager (other);Business Services Account Managers;Sales and Trading;FALSE;Marketing & Sales;Sales
251;57bcd78a-1dd3-4acb-93cc-6d78d99ada9a;6;01/04/2019;01/08/2022;IncrediBuild;Linux QA Tech lead;Israel;;;TRUE;;;;;;TRUE;Legal, Risk & HR;Risk and Compliance
252;5f559645-7f7b-49ac-94d5-7e16fad75a1f;9;01/12/2022;;IncrediBuild;Senior Software Engineer;Israel;Tel Aviv;;TRUE;English;Software Engineer;Software Engineer;Programmers;Information and Communication Technology;FALSE;Digital & Analytics;IT
253;37a2b2a9-2617-416f-b3d1-b03702aa96be;9;01/06/2021;01/09/2022;IncrediBuild;Qa Engineer;Israel;;;FALSE;English;Quality Assurance Engineer;Quality Assurance Engineer;Business Administration and Engineering Experts;Engineering;FALSE;Digital & Analytics;IT
254;937ed804-bf32-4783-bb18-7385c795d525;3;01/01/2016;01/04/2021;IncrediBuild;DevOps/Tech Support/CS Engineer;Israel;;;TRUE;;;;;;FALSE;;
255;e8f09163-51b1-4b4a-a651-13b84e516cda;9;01/03/2020;01/02/2022;IncrediBuild;R&D Program Manager;Israel;Tel Aviv;;TRUE;English;R&D Manager;R&D Manager;Engineering Managers;Engineering;TRUE;;
256;5106c74b-ba73-44d9-9892-d150cacc55b7;3;01/12/2021;;IncrediBuild;Senior Developer;Israel;;;TRUE;English;Software Engineer;Software Engineer;Programmers;Information and Communication Technology;FALSE;Digital & Analytics;IT
257;61345cda-6cec-49f2-9a74-0d0ad79d73b7;8;01/01/2020;01/01/2022;IncrediBuild;Brand Manager;Israel;Tel Aviv;;FALSE;English;Brand Manager;Brand Manager;Communication, Marketing and Public Relations Managers;Communication, Marketing and Public Relations;FALSE;Marketing & Sales;Marketing
258;8dc05f01-5252-49bb-8185-dcc5630f3e9e;2;01/08/2007;01/12/2008;IncrediBuild;Account Manager;Israel;;;FALSE;English;Account Manager (other);Account Manager (other);Business Services Account Managers;Sales and Trading;FALSE;Marketing & Sales;Sales
259;3748f7ba-a1b1-41b8-887e-fcfa5f84a487;8;01/09/2019;01/02/2020;IncrediBuild;Cloud Solution Engineer;Israel;Tel Aviv;;FALSE;English;Solutions Architect;Solutions Architect;System Developers and Analysts;Information and Communication Technology;FALSE;Digital & Analytics;IT
260;80412be6-ad3a-4fd0-9fda-32ec8eef3e41;7;01/10/2018;01/11/2021;IncrediBuild;Product Manager;Israel;;;TRUE;English;Product Manager;Product Manager;Communication, Marketing and Public Relations Managers;Communication, Marketing and Public Relations;TRUE;Marketing & Sales;Marketing
261;06f098d5-b34f-45ba-8894-e2d96f0fa726;3;01/10/2020;;IncrediBuild;System Administrator;Israel;Tel Aviv;;TRUE;English;System Administrator;System Administrator;System and Application Administrators;Information and Communication Technology;FALSE;;
262;a0019978-0b8c-408a-9704-5a154f99b25d;6;01/03/2022;;IncrediBuild;Business Operations Manager;Israel;;;FALSE;English;Operations Manager;Operations Manager;Management, Policy and Governance (other);Management, Policy and Governance;TRUE;Operations;Operations
263;4dc62567-3493-4248-aa00-c15f4cd97f09;5;01/08/2019;01/06/2021;IncrediBuild;Account Executive;Japan;;;FALSE;English;Account Manager (other);Account Manager (other);Business Services Account Managers;Sales and Trading;FALSE;Marketing & Sales;Sales
264;74fb61bb-0443-4cbc-b9cd-ec9f59a3a1e3;9;01/05/2019;01/06/2021;IncrediBuild;General Manager, Japan;Japan;Tokyo;;FALSE;Japanese;マネージャー、管理者;Manager;Management, Policy and Governance (other);Management, Policy and Governance;TRUE;;
265;2bc5290e-4d64-4b4f-bedc-49344a667641;8;01/01/2021;;IncrediBuild;Head Of Community Marketing;United States;;;FALSE;;;;;;TRUE;Marketing & Sales;Communications
266;ddf7d5d6-ad37-410e-a291-ab6cb8a6d5b4;9;01/02/2023;;IncrediBuild;Product Marketing Manager;United States;;;TRUE;English;Head of Marketing;Head of Marketing;Communication, Marketing and Public Relations Managers;Communication, Marketing and Public Relations;TRUE;Marketing & Sales;Marketing
2,67E+02;904e973d-5db6-4b0c-92db-466cbcac97d6;3;01/01/2002;01/10/2011;IncrediBuild;Co-Founder & CEO;Israel;;;FALSE;English;Chief Executive Officer;Chief Executive Officer;General Directors;Management, Policy and Governance;TRUE;Executive;Executive
268;f4a5bcc5-fd72-4b11-8c52-06c3550fa9d6;6;01/06/2019;;IncrediBuild;Chief Financial Officer;Israel;;;FALSE;;;;;;TRUE;Finance;Retail Banking
269;8b4f054c-ae34-4836-a891-8baf8c4e1e2f;8;01/01/2021;01/09/2021;IncrediBuild;Product Marketing Manager;Israel;;;TRUE;English;Product Manager;Product Manager;Communication, Marketing and Public Relations Managers;Communication, Marketing and Public Relations;TRUE;Marketing & Sales;Marketing
270;83a7b31d-c982-41ff-a1e4-3829f4c01560;5;01/05/2022;;IncrediBuild;Business Analyst;Israel;Tel Aviv;;FALSE;English;E-Business Analyst;E-Business Analyst;System Developers and Analysts;Information and Communication Technology;FALSE;Digital & Analytics;Analytics
271;359c4811-7f68-4770-a29f-207a0957f7b8;6;01/01/2018;01/01/2019;IncrediBuild;Chief Financial Officer;Israel;;;FALSE;English;Financial Director;Financial Director;Financial Directors;Insurance and Finance;TRUE;Finance;Retail Banking
272;f9b9b09d-be52-482c-b038-73934d780109;9;01/02/2019;01/10/2020;IncrediBuild;VP R&D;Israel;;;FALSE;English;R&D Manager;R&D Manager;Engineering Managers;Engineering;TRUE;;
273;1ecba506-e5d5-45bf-85f0-4840a258851a;8;01/10/2018;01/01/2019;IncrediBuild;Account Manager;Israel;;;FALSE;English;Account Manager (other);Account Manager (other);Business Services Account Managers;Sales and Trading;FALSE;Marketing & Sales;Sales
2,74E+02;2e3115b1-424b-45bc-ae95-c12214755759;7;01/04/2022;;IncrediBuild;Account Executive;Israel;Tel Aviv;;FALSE;English;Account Manager (other);Account Manager (other);Business Services Account Managers;Sales and Trading;FALSE;Marketing & Sales;Sales
275;2df8e081-feaf-454e-9f7b-7a32a5e43346;6;01/12/2018;01/04/2019;IncrediBuild;Manager;Israel;Tel Aviv;;FALSE;English;IT Manager;IT Manager;IT Managers;Information and Communication Technology;TRUE;;
276;62b9ad77-e0a6-4a3e-863f-75906457103a;8;01/03/2021;01/12/2021;IncrediBuild;Account Executive;Israel;Tel Aviv;;FALSE;;;;;;FALSE;Marketing & Sales;Sales
277;2cd0befd-4c15-453b-ae49-4fe0eee6fa5a;3;01/08/2019;01/01/2021;IncrediBuild;Web Development Team Lead;Israel;Tel Aviv;;TRUE;English;R&D Manager;R&D Manager;Engineering Managers;Engineering;TRUE;;
278;e8f09163-51b1-4b4a-a651-13b84e516cda;10;01/02/2022;;IncrediBuild;Director R&D PMO & Operations;Israel;Tel Aviv;;FALSE;;;;;;TRUE;;
279;cb74516d-34de-48f4-9ce4-19300159896b;10;01/04/2023;;IncrediBuild;Receptionist;Israel;Tel Aviv;;FALSE;English;Receptionist;Receptionist;Receptionists;Administration and Customer Service;FALSE;Operations;Administration
280;d2f4ef34-3948-4034-b62d-619626e20263;6;01/03/2022;;IncrediBuild;Business Development Growth Expert;Israel;Tel Aviv;;FALSE;;;;;;FALSE;;
281;5af84f48-83a5-42e9-a11b-ab8e305b55ff;6;01/01/2020;01/05/2020;IncrediBuild;Sales Operations & Sales Process Manager;Israel;Tel Aviv;;FALSE;;;;;;FALSE;Marketing & Sales;Sales
282;2a9a1870-233c-410b-bbc8-e05a80de1044;2;01/12/2021;01/02/2023;IncrediBuild;Customer Success Manager;Israel;;;FALSE;English;Customer Manager;Customer Manager;Heads of Administration and Customer Services;Administration and Customer Service;TRUE;Marketing & Sales;Sales
283;d35c303d-73f2-4b0f-b19a-66b9c8d0c631;5;01/05/2023;;IncrediBuild;Applications Manager;Israel;Tel Aviv;;FALSE;English;Operations Manager;Operations Manager;Management, Policy and Governance (other);Management, Policy and Governance;TRUE;Digital & Analytics;IT
284;b12bf1d4-a37c-49fe-a108-948da3dcc2f6;9;01/11/2019;;IncrediBuild;Chief Executive Officer;Israel;;;FALSE;English;Chief Executive Officer;Chief Executive Officer;General Directors;Management, Policy and Governance;TRUE;Executive;Executive
285;4189565d-dd3f-475e-b343-c2231b067725;8;01/09/2021;;IncrediBuild;Director Human Resources;Israel;;;FALSE;English;Human Resources Director;Human Resources Director;Labour Managers;Legal, Human Resources and Social Services;TRUE;Legal, Risk & HR;HR
286;5c06e0cd-0c16-4cb7-b893-e1ff6d5074c2;9;01/12/2020;;IncrediBuild;Test Analyst;Israel;;;FALSE;English;Quality Assurance (QA) Manager;Quality Assurance (QA) Manager;Production Managers;Production;FALSE;Legal, Risk & HR;Risk and Compliance
287;4f0cecdb-77af-409c-9c05-f824556f4904;7;01/05/2021;01/10/2022;IncrediBuild;Global Recruitment Manager;Israel;Tel Aviv;;FALSE;English;Recruitment Manager;Recruitment Manager;Labour Managers;Legal, Human Resources and Social Services;TRUE;Legal, Risk & HR;HR
288;07771eee-ff1d-4bb2-b8e8-5f4985e52986;11;01/09/2020;;IncrediBuild;Qa Engineer;Israel;Tel Aviv;;FALSE;English;Quality Assurance Engineer;Quality Assurance Engineer;Business Administration and Engineering Experts;Engineering;FALSE;Digital & Analytics;IT
289;017bb0ff-d2be-46c8-b788-8de70de69d7e;7;01/06/2021;01/03/2022;IncrediBuild;China & Japan Gm;Israel;;;FALSE;;;;;;FALSE;;
290;b8900a77-b46a-429b-bd0f-202dd07f746b;2;01/10/2017;01/01/2019;IncrediBuild;Technical Writer;United Arab Emirates;;;TRUE;English;Technical Writer;Technical Writer;Journalists and Editors;Arts, Culture and Media;FALSE;Marketing & Sales;Communications
291;53dd801d-a8da-4096-abde-7ef657631f39;10;01/01/2023;;IncrediBuild;Senior Sales Consultant;United States;New York;New York;FALSE;English;Business Development Manager;Business Development Manager;Sales Managers;Sales and Trading;FALSE;;
292;59f51d6c-6634-45da-8b7a-590238f8c08f;5;01/01/2022;01/01/2023;IncrediBuild;Business Development Executive;United States;New York;New York;FALSE;English;Business Development Manager;Business Development Manager;Sales Managers;Sales and Trading;FALSE;Marketing & Sales;Marketing
293;02486692-857f-4136-bebd-f2d6a63f2f98;4;01/05/2022;01/05/2023;IncrediBuild;Community Operations Manager | Marketing;United States;New York;New York;FALSE;;;;;;TRUE;Operations;Real Estate & Facilities
294;7902e3b5-1b8f-4cdd-95ef-8694ddb14a56;11;01/04/2022;;IncrediBuild;Sales Supervisor;United States;Virginia;Great Falls;FALSE;English;Sales Manager;Sales Manager;Sales Managers;Sales and Trading;FALSE;Operations;Operations
295;6273da00-758b-4066-be85-b38dfd81b060;6;01/03/2021;01/03/2022;IncrediBuild;Senior Account Executive;Israel;Tel Aviv;;FALSE;English;Account Manager (other);Account Manager (other);Business Services Account Managers;Sales and Trading;FALSE;Marketing & Sales;Marketing
296;2c06b2b2-329e-41d3-b406-fb996dfa1d07;9;01/05/2022;;IncrediBuild;Product Manager;Israel;Tel Aviv;;TRUE;English;Product Manager;Product Manager;Communication, Marketing and Public Relations Managers;Communication, Marketing and Public Relations;TRUE;Marketing & Sales;Marketing
297;cb9cc52f-ed1f-4521-a2c3-5105aa929954;9;01/04/2023;;IncrediBuild;BDR Manager;Israel;Tel Aviv;;FALSE;;;;;;TRUE;;
298;7677720c-fde5-4b3a-8708-cc2aecede81c;6;01/04/2022;;IncrediBuild;Customer Success Manager;Israel;Tel Aviv;;FALSE;English;Customer Manager;Customer Manager;Heads of Administration and Customer Services;Administration and Customer Service;TRUE;Marketing & Sales;Sales
299;174305e4-89f5-4bc2-9e28-8c6098df6469;6;01/12/2021;;IncrediBuild;Qa Engineer;Israel;;;FALSE;English;Quality Assurance Engineer;Quality Assurance Engineer;Business Administration and Engineering Experts;Engineering;FALSE;Digital & Analytics;IT
300;9fb70fb5-29c2-419d-bc0d-962eb0ea30d5;8;01/09/2019;01/01/2021;IncrediBuild;Head;Israel;Tel Aviv;;FALSE;;;;;;FALSE;;
301;0ddcc9b0-b933-48d0-bfdd-3428db8bbb6f;4;01/04/2021;01/11/2021;IncrediBuild;Senior Developer;Israel;Tel Aviv;;TRUE;English;Software Engineer;Software Engineer;Programmers;Information and Communication Technology;FALSE;Digital & Analytics;IT
302;fa92823e-ccc3-432d-93c8-5eb34939c4ca;4;01/02/2019;01/01/2020;IncrediBuild;Senior Sales Consultant;Israel;Tel Aviv;;FALSE;English;Business Development Manager;Business Development Manager;Sales Managers;Sales and Trading;FALSE;;
303;16b7e565-b1c4-4cf0-85d1-032f6ce73962;8;01/10/2021;;IncrediBuild;Senior Software Engineer;Israel;Tel Aviv;;TRUE;English;Software Engineer;Software Engineer;Programmers;Information and Communication Technology;FALSE;Digital & Analytics;IT
304;294ea9d9-fc4e-473d-a5d4-2703b2b4f334;7;01/08/2022;;IncrediBuild;Senior Software Engineer;Israel;Tel Aviv;;TRUE;English;Software Engineer;Software Engineer;Programmers;Information and Communication Technology;FALSE;Digital & Analytics;IT
305;7d7c993b-7600-40b0-9fb9-5a41213bab55;5;01/12/2021;01/11/2022;IncrediBuild;R&D Manager;Israel;Tel Aviv;;FALSE;English;R&D Manager;R&D Manager;Engineering Managers;Engineering;TRUE;;
306;702ee3c7-3d01-4704-9451-33caa10ef410;7;01/06/2021;;IncrediBuild;Director Business Development;Israel;Tel Aviv;;FALSE;English;Sales Manager;Sales Manager;Sales Managers;Sales and Trading;TRUE;Marketing & Sales;Sales
307;e9f87272-8ca8-456c-b892-686b865ef299;1;01/11/2020;01/06/2021;IncrediBuild;Administrative Assistant;Israel;;;FALSE;English;Administrative Assistant;Administrative Assistant;Administrative Personnel;Administration and Customer Service;FALSE;Operations;Administration
308;3ee3a1a5-5084-4fc2-a515-44078dc37025;6;01/03/2023;;IncrediBuild;Support Technician;Israel;Tel Aviv;;FALSE;English;Help Desk Automation Support Assistant;Help Desk Automation Support Assistant;Support Staff;Information and Communication Technology;FALSE;Digital & Analytics;IT
309;a4e4f25c-8dfa-43f8-80ec-eee58a4fc559;7;01/05/2022;;IncrediBuild;Corporate Account Manager;United States;New York;New York;FALSE;English;Account Manager (other);Account Manager (other);Business Services Account Managers;Sales and Trading;FALSE;;
310;344229d8-02ab-47c5-a7e7-c429654c244d;6;01/03/2022;;IncrediBuild;Business Development Executive;Israel;Tel Aviv;;FALSE;English;Business Development Manager;Business Development Manager;Sales Managers;Sales and Trading;FALSE;Marketing & Sales;Marketing
311;44548fb2-181f-4bb1-ac72-c4883a005370;10;01/07/2022;01/06/2023;IncrediBuild;Senior Sales And Business Development Specialist;Israel;Tel Aviv;;FALSE;;;;;;FALSE;;
312;93a44829-6089-46db-89e3-a45f0febc549;9;01/08/2021;;IncrediBuild;Product Marketing Manager;Israel;;;TRUE;English;Film Director;Film Director;Directors and Producers;Arts, Culture and Media;TRUE;Marketing & Sales;Marketing
313;028701f4-a491-43ed-949e-fb8896f29b4a;5;01/06/2022;;IncrediBuild;Product Manager;Israel;Tel Aviv;;TRUE;English;Product Manager;Product Manager;Communication, Marketing and Public Relations Managers;Communication, Marketing and Public Relations;TRUE;Marketing & Sales;Marketing
314;11c3c131-d21c-424b-8d74-7a30f6d7267c;6;01/03/2022;;IncrediBuild;Customer Success Team Lead;Israel;;;FALSE;English;Customer Service Manager;Customer Service Manager;Heads of Administration and Customer Services;Administration and Customer Service;TRUE;Marketing & Sales;Sales
315;dec8742c-5379-407c-853c-90142ffe93c1;6;01/02/2023;;IncrediBuild;Digital Marketing Manager;Israel;Tel Aviv;;TRUE;English;Direct Marketer;Direct Marketer;Marketing and Advertising Personnel;Communication, Marketing and Public Relations;TRUE;Marketing & Sales;Marketing
316;573906e8-9670-45c0-a45e-c99cb52674f1;4;01/07/2019;01/09/2020;IncrediBuild;Digital Marketing Manager;Israel;;;TRUE;English;Online Marketing Manager;Online Marketing Manager;Communication, Marketing and Public Relations Managers;Communication, Marketing and Public Relations;TRUE;Marketing & Sales;Marketing
317;547812b2-1125-4091-9b90-e4de8b99f4a3;10;01/12/2021;01/10/2022;IncrediBuild;Product Marketing Manager;Israel;;;TRUE;English;Product Marketer;Product Marketer;Marketing and Advertising Personnel;Communication, Marketing and Public Relations;TRUE;Marketing & Sales;Marketing
318;904e973d-5db6-4b0c-92db-466cbcac97d6;4;01/10/2011;01/07/2018;IncrediBuild;Co-Founder & Chairman;Israel;Tel Aviv;;FALSE;English;Chief Executive Officer;Chief Executive Officer;General Directors;Management, Policy and Governance;TRUE;Executive;Executive
319;48716840-9610-46e6-95c4-873003c8079a;6;01/09/2019;01/09/2021;IncrediBuild;Software Engineer;Israel;Tel Aviv;;TRUE;English;Software Engineer;Software Engineer;Programmers;Information and Communication Technology;FALSE;Digital & Analytics;IT
320;0d926793-1096-42ec-9d76-33aaea14dc9a;10;01/11/2021;;IncrediBuild;Customer Success Manager;Israel;Tel Aviv;;FALSE;English;Customer Service Manager;Customer Service Manager;Heads of Administration and Customer Services;Administration and Customer Service;TRUE;Marketing & Sales;Sales
321;d0b7d05a-43c1-4340-b351-134c19c26c6b;6;01/10/2021;;IncrediBuild;Product Manager;Israel;;;TRUE;English;Product Manager;Product Manager;Communication, Marketing and Public Relations Managers;Communication, Marketing and Public Relations;TRUE;Marketing & Sales;Marketing
322;9361fe3f-fced-49f2-aaae-9ff73aff769d;7;01/09/2021;;IncrediBuild;Chief Staff;Israel;Tel Aviv;;FALSE;English;Manager;Manager;Management, Policy and Governance (other);Management, Policy and Governance;TRUE;Executive;Executive
323;35aaf877-4f92-4afa-93cb-d1edb899ae82;6;01/01/2021;01/08/2021;IncrediBuild;Product Marketing Manager;Israel;;;TRUE;English;Product Manager;Product Manager;Communication, Marketing and Public Relations Managers;Communication, Marketing and Public Relations;TRUE;Marketing & Sales;Marketing
324;7db6c9a5-047d-4a9f-925b-5156d1742bdd;5;01/06/2022;;IncrediBuild;Office Manager & PA to CEO;Israel;;;FALSE;;;;;;TRUE;Executive;Executive
325;25240450-fa7e-4b9b-b7bd-0524d4a16bd2;2;01/05/2012;01/10/2020;IncrediBuild;Inside Sales Representative;Israel;Tel Aviv;;FALSE;English;Inside Sales Assistant;Inside Sales Assistant;Commercial Personnel and Telemarketers;Sales and Trading;FALSE;Marketing & Sales;Sales
326;b80d0210-a24e-4e1c-aba0-da506011966e;7;01/02/2020;01/02/2023;IncrediBuild;Director Human Resources;Israel;Tel Aviv;;FALSE;;;;;;TRUE;Legal, Risk & HR;HR
327;5558f1f2-91e6-4527-9f9b-a1bca25e429b;5;01/08/2017;;IncrediBuild;Technical Customer Success Team Manager;Israel;Tel Aviv;;TRUE;English;Technical Manager;Technical Manager;Installation, Repair, and Maintenance Heads/managers;Installation, Repair and Maintenance;TRUE;Operations;Operations
328;b53e7ec1-9e30-49de-b0ce-e7f90e08fc2e;5;01/12/2018;01/07/2019;IncrediBuild;Project Manager;Israel;;;FALSE;English;Project Manager (other);Project Manager (other);Management, Policy and Governance (other);Management, Policy and Governance;TRUE;Digital & Analytics;IT
329;54921e54-3d41-47a4-907c-7195d139c684;9;01/07/2021;;IncrediBuild;Head Of Global Channel Sales;Israel;;;FALSE;;;;;;FALSE;Marketing & Sales;Sales
330;2ad01724-906d-4028-9e51-d1cdb41f99ec;4;01/05/2022;;IncrediBuild;Solutions Architect;Israel;Tel Aviv;;FALSE;English;Solutions Architect;Solutions Architect;System Developers and Analysts;Information and Communication Technology;FALSE;Digital & Analytics;IT
331;4219a6fc-b837-4a60-adc3-366050f0a306;6;01/04/2022;;IncrediBuild;Senior Marketing Manager;Israel;Tel Aviv;;FALSE;English;Marketing Manager;Marketing Manager;Communication, Marketing and Public Relations Managers;Communication, Marketing and Public Relations;TRUE;;
332;a4856173-1077-456a-bb04-6525e4973d2a;12;01/04/2021;;IncrediBuild;Advisory Board Member;Israel;;;FALSE;English;Unknown;Unknown;Other Professions;Other;FALSE;;
333;b365e752-eb23-4697-a76e-599f5c77e650;2;01/04/2016;01/09/2016;IncrediBuild;Manager;Japan;Tokyo;;FALSE;English;IT Manager;IT Manager;IT Managers;Information and Communication Technology;TRUE;;
334;5554650f-a6a0-4ddf-bb94-0d73aa51e027;7;01/03/2022;;IncrediBuild;Account Executive;Israel;Tel Aviv;;FALSE;English;Business Adviser;Business Adviser;Insurance & Finance Advisors;Insurance and Finance;FALSE;Marketing & Sales;Sales
335;8dc05f01-5252-49bb-8185-dcc5630f3e9e;4;01/01/2009;01/09/2012;IncrediBuild;Corporate Account Manager;Israel;;;FALSE;English;International Account Manager;International Account Manager;Business Services Account Managers;Sales and Trading;FALSE;;
336;b33b9b02-4bf1-48b7-8ead-27d77efe69c9;8;01/04/2021;01/07/2022;IncrediBuild;Director;Israel;Tel Aviv;;FALSE;;;;;;TRUE;;
337;ee205a37-86a6-4e26-91fd-ad087a2667fc;7;01/06/2022;01/02/2023;IncrediBuild;Director Information Technology;Israel;;;TRUE;English;Head of Information;Head of Information;IT Managers;Information and Communication Technology;TRUE;Marketing & Sales;Marketing
338;6273da00-758b-4066-be85-b38dfd81b060;4;01/07/2018;01/04/2020;IncrediBuild;Account Manager;Israel;Tel Aviv;;FALSE;English;Account Manager (other);Account Manager (other);Business Services Account Managers;Sales and Trading;FALSE;Marketing & Sales;Sales
339;4ddcfcee-a403-4e72-bfac-7f406091a9f0;4;01/05/2021;;IncrediBuild;Technical Csm;Israel;Tel Aviv;;TRUE;;;;;;FALSE;Operations;Operations
340;a717fccf-0fa3-42c2-8b69-48ee245da801;3;01/10/2018;01/02/2019;IncrediBuild;Inside Sales Representative;Japan;;;FALSE;Japanese;安全専門家;Safety Expert;Business Administration and Engineering Experts;Engineering;FALSE;Marketing & Sales;Sales
341;1d9bc11a-5660-43cc-8c32-0ccf3ae83003;12;01/09/2021;01/02/2023;IncrediBuild;Us Team Lead - Business Development;United States;New York;New York;FALSE;;;;;;TRUE;;
342;0cf41935-9d89-4185-baf0-ec9dcd107b36;11;01/01/2020;01/03/2022;IncrediBuild;Senior Account Executive;Israel;;;FALSE;English;Account Manager (other);Account Manager (other);Business Services Account Managers;Sales and Trading;FALSE;Marketing & Sales;Marketing
343;b4277328-a1a1-4aac-9526-0700c0be37b0;8;01/06/2020;01/04/2022;IncrediBuild;Vice President Marketing;Israel;;;FALSE;English;Production (other);Production (other);Production (other);Production;TRUE;Marketing & Sales;Marketing
344;aa6c6af4-f0e9-4987-a298-9aedeb8f8be4;4;01/01/2022;;IncrediBuild;Qa Engineer;Israel;Tel Aviv;;FALSE;English;Quality Assurance Engineer;Quality Assurance Engineer;Business Administration and Engineering Experts;Engineering;FALSE;Digital & Analytics;IT
345;61b058c4-79ee-44e7-a3cd-0eba25aa58dd;3;01/07/2021;;IncrediBuild;Security Analyst;Israel;Tel Aviv;;FALSE;English;Cyber Security Engineer;Cyber Security Engineer;Consultants and Specialists;Information and Communication Technology;FALSE;Legal, Risk & HR;Risk and Compliance
346;88c3e4c3-2109-4251-9a18-4ba9c6298aa3;8;01/07/2022;;IncrediBuild;Software Developer;Israel;Tel Aviv;;TRUE;English;Programmer C, C++;Programmer C, C++;Programmers;Information and Communication Technology;FALSE;Digital & Analytics;IT
347;bddf8b1b-aec8-4f1c-9705-2347f01ef9a6;7;01/04/2021;;IncrediBuild;Automation Engineer;Israel;Tel Aviv;;TRUE;English;PLC Engineer;PLC Engineer;Electrical Engineers, Designers, and Technicians;Engineering;FALSE;Digital & Analytics;IT
348;44ce5dae-08c9-40a4-b31f-b7251ba5af9b;6;01/08/2021;01/07/2022;IncrediBuild;Content Writer;Israel;Tel Aviv;;FALSE;English;Web Editor;Web Editor;Journalists and Editors;Arts, Culture and Media;FALSE;Marketing & Sales;Communications
349;f7e695ab-d0d8-40b6-bbe1-55e5c00e96e2;10;01/04/2021;01/09/2021;IncrediBuild;Recruitment Coordinator;United States;;;FALSE;English;Headhunter;Headhunter;Personnel and Labour Experts;Legal, Human Resources and Social Services;FALSE;Legal, Risk & HR;HR
350;dbb167cf-359e-4f53-aca9-2c4ead5e0d3b;7;01/01/2021;;IncrediBuild;Head Of Community Marketing;United States;;;FALSE;;;;;;TRUE;Marketing & Sales;Communications
351;77f25bbd-c0d1-43e1-a6dc-a3b3be5ab857;7;01/04/2022;;IncrediBuild;Director Of Cloud Product;Israel;;;TRUE;;;;;;TRUE;Other;Other
352;c1e84f75-e38f-4cfb-a08b-d0bd7abcde92;3;01/02/2018;01/02/2021;IncrediBuild;Software Engineer;Israel;Tel Aviv;;TRUE;English;Software Engineer;Software Engineer;Programmers;Information and Communication Technology;FALSE;Digital & Analytics;IT
